logFC	AveExpr	t	P.Value	adj.P.Val	B
Nipsnap3b	-0.482277853513383	5.93011814268019	-2.39830855734289	0.0328908303712241	0.0879190542290069	-4.36599984205695
4933422A05Rik	0.239006338623989	4.19480771202535	2.39797184819703	0.032911297353206	0.0879634815185969	-4.36658815495462
Edem3	-0.343646166785078	8.99352737761424	-2.39748518934988	0.0329409006850439	0.0880323146973922	-4.36743841393511
Kcnk15	0.336637171315515	3.91829889901525	2.39731315871082	0.0329513713774545	0.0880500070880613	-4.3677389599098
Atxn2	-0.928908205623543	8.53013002006013	-2.39679946228504	0.0329826566679857	0.0881233079429251	-4.36863636653359
3110009F21Rik	0.361350922982347	3.71612729575472	2.39666682595833	0.0329907391542855	0.0881346054883412	-4.36886806550401
Sass6	0.434594069739476	5.34093706341334	2.39650790299415	0.0330004259781419	0.0881501858740975	-4.36914567783277
Srl	-0.368882838391109	12.2609487029248	-2.39629228964738	0.0330135726125376	0.0881674747791857	-4.36952230833863
Klf6	-0.282993966789426	7.67035768537982	-2.39627529004358	0.0330146093464303	0.0881674747791857	-4.36955200249897
Aldh1l1	-0.3842946066717	6.33217251283098	-2.39589957244213	0.0330375307514767	0.0882183854769697	-4.37020827007981
Rnf11	-0.208802009581695	10.8882326574604	-2.39555237752977	0.0330587256501431	0.0882586132663224	-4.37081468393899
Eef1d	-0.264194300338908	9.93215073286721	-2.39548479907299	0.0330628525689392	0.0882586132663224	-4.37093271341105
Hecw2	0.234325473162518	4.03488702795446	2.39546315598319	0.0330641743857173	0.0882586132663224	-4.37097051399737
Nhlh1	0.296460994009171	4.36607534507696	2.39513459146177	0.0330842471635815	0.0883018865705861	-4.37154435090552
Dpp6	0.256374424785976	5.95333746164743	2.3948343277118	0.0331026012074711	0.088340563007638	-4.3720687357437
Meis1	-0.363850104236745	5.89199139589211	-2.39470027695765	0.0331107984029203	0.0883521281071158	-4.37230283619869
Snn	-0.354370708277237	6.2467072520115	-2.3935808608068	0.0331793267249817	0.088524657980035	-4.37425755134351
Gm43984	0.203608899062522	5.48565818970083	2.39348548637092	0.0331851716366669	0.0885299235869456	-4.37442407810859
Pip4k2b	-0.589034610119627	8.29276649864217	-2.39264961862617	0.0332364391116099	0.0886563501229786	-4.3758834267405
BC001981	0.413953061104577	3.94866132607705	2.39254144519431	0.0332430794190429	0.0886637205685413	-4.37607227417358
Olfr1264	0.261148737902951	4.20252181234765	2.39217846237201	0.0332653706957013	0.0887128276465654	-4.37670594113547
Avp	0.26247652632945	5.79746644061701	2.39199547596821	0.0332766135801438	0.0887324626108593	-4.3770253712537
Pitpnm2	-0.4914952059252	7.16619924805331	-2.39154644660998	0.0333042178857296	0.0887957158226496	-4.37780918159069
Pck1	1.43098517365912	5.43051751523233	2.39134609783596	0.0333165415141255	0.0888182176900236	-4.37815888637119
Prob1	0.284887635595224	4.39696319011744	2.39120907555109	0.0333249723938713	0.0888303378835587	-4.37839804991427
Akap6	-0.548834074462398	9.26980526479935	-2.39110538480317	0.0333313537693015	0.0888369927734716	-4.37857903211065
Tecta	-0.475078608018182	4.85200097975622	-2.39064789827888	0.0333595225777734	0.0889017086946185	-4.37937749671562
Clnk	0.245902660090949	3.73707907949502	2.39050964327354	0.0333680398432077	0.0889140451100529	-4.37961878631197
B4galt1	0.249202517581764	8.18150069104479	2.39041111632473	0.0333741109158494	0.0889198611701788	-4.37979073741374
Fblim1	0.20863661645095	5.0952176683979	2.39021091851682	0.0333864500480177	0.0889423741493556	-4.38014011850646
Inpp5j	0.291136757649722	8.61692593552562	2.39009608024297	0.0333935300458558	0.0889508730446862	-4.38034052710404
S1pr4	0.253861521446484	5.90011510574515	2.38970505510709	0.0334176482915981	0.0890047497242331	-4.38102289358092
1700001K19Rik	0.222661376186366	5.21633696374185	2.38939948152355	0.0334365075562912	0.0890446086872328	-4.38155611284139
Pdzrn3	-0.829010008266102	9.90150132246591	-2.38919736864178	0.0334489870850751	0.0890576839408988	-4.38190878181637
Scn5a	0.407770900598351	7.04378304365497	2.38919382060975	0.0334492061994219	0.0890576839408988	-4.38191497271942
Chmp2b	-0.383270450301842	8.3190452752395	-2.38898875932308	0.0334618724240492	0.089081035924698	-4.38227277512713
Gm18584	-0.324233210958615	7.18538342462366	-2.38868411943312	0.0334806979139839	0.0891104050159431	-4.38280430724598
Tarbp2	-0.324233210958615	7.18538342462366	-2.38868411943312	0.0334806979139839	0.0891104050159431	-4.38280430724598
Slc39a14	0.243178904212934	6.6896907315365	2.38755270376817	0.0335507037046713	0.089286336822812	-4.38477817228184
Sem1	0.299885791508219	10.8689852141415	2.38748851000032	0.0335546798685247	0.089286527720901	-4.38489015437419
Il7r	0.304745284183526	4.59043850919316	2.38644708842802	0.0336192487235428	0.0894479324967978	-4.38670669729288
Mb21d2	-0.389954048110413	5.07901711037215	-2.38631682132163	0.0336273337536767	0.0894590353977524	-4.38693390080008
Cacng2	0.211748851722516	6.60419237851678	2.38607999266191	0.0336420373051043	0.0894877409669797	-4.38734695053579
Gpx7	-0.345142776235806	6.75217262951463	-2.38552592873564	0.0336764605554818	0.0895662999136595	-4.38831322772717
Ltb	-0.250706165004609	4.62704765668436	-2.38541557423945	0.033683320765151	0.0895662999136595	-4.38850567414574
Mir6973a	-0.250706165004609	4.62704765668436	-2.38541557423945	0.033683320765151	0.0895662999136595	-4.38850567414574
Dnaja1-ps	0.606631228204285	7.81904935904245	2.38527425774741	0.0336921076904178	0.0895760680859389	-4.38875211022629
Aimp2	-0.325092105982818	12.1819855033718	-2.3852275418098	0.0336950129264407	0.0895760680859389	-4.38883357507783
Cfap20	-0.361409099613977	6.89072283327621	-2.38514171248482	0.0337003512265924	0.0895760680859389	-4.3889832456764
Nsg2	0.248606747651826	6.07663782247759	2.38508992385444	0.0337035727004198	0.0895760680859389	-4.38907355459739
Nudcd2	0.384340143718042	8.72713018914743	2.38504158649578	0.0337065797568438	0.0895760680859389	-4.38915784455139
Plpp6	-0.315425017334875	5.65686036175165	-2.38458242581419	0.033735156873135	0.0896415950935222	-4.38995849090724
Pqbp1	-0.313154596191757	8.33277667266251	-2.38440476390912	0.0337462203783033	0.0896605748357196	-4.39026826792023
Pcdhb13	0.240312233471404	3.55805687774525	2.38407125157512	0.03376699852292	0.0897053580648391	-4.39084976799489
Ap1s1	0.405939652621268	7.80590925699649	2.38353278766299	0.0338005712437124	0.0897841169939847	-4.39178855153704
Klra17	0.233098091730223	3.51818539823926	2.38338991728373	0.0338094844490385	0.0897973624135438	-4.39203762553064
Serpina11	0.225617694389613	6.74514884797425	2.38310316874641	0.0338273805324156	0.0898344603431983	-4.39253751396781
Parm1	-0.55753934649529	9.05506375775805	-2.382963476027	0.0338361020968128	0.0898471879644585	-4.39278103218027
Cnga4	0.287312599321917	3.85434451017531	2.38261642272148	0.0338577793281806	0.0898943106556174	-4.39338600747699
Igbp1b	0.215722696073057	4.08080836904646	2.38240613318243	0.0338709206608418	0.0899187617450813	-4.39375256365794
Yap1	-0.461994202311121	8.88877189441446	-2.38180550053128	0.033908482098965	0.0900051845281557	-4.39479946262207
Slc16a11	0.254421674281375	6.04987248288067	2.38175972431641	0.0339113464183396	0.0900051845281557	-4.39487924631678
Gm8016	0.259278479054562	3.40060589546637	2.38161624543686	0.0339203257132477	0.0900185689231226	-4.39512931305242
Ier5	-0.333596866664799	6.61176729182127	-2.38140736968073	0.033933401795326	0.0900428211018234	-4.39549334895745
Gm44503	-0.393335834883988	8.24438520947722	-2.38100284211674	0.0339587398537781	0.0900996012270795	-4.39619834035802
Hoxd3os1	0.29265531341894	4.53582321231918	2.38090227673024	0.0339650416989493	0.0901058670036626	-4.39637359412174
Fam49a	0.20344882250921	5.79499527226362	2.3807352854809	0.0339755085411372	0.0901231793665149	-4.39666460123125
Bmerb1	0.244485313825568	5.93825108529415	2.37983375156031	0.0340320691971479	0.0902627416377149	-4.39823552904786
Ndufb9	0.238021722140139	13.1943596081904	2.37967128631003	0.0340422715749117	0.0902793304389518	-4.39851860243691
Clca1	0.25554962272339	3.60782594705146	2.37950424983292	0.0340527640697573	0.0902966846877563	-4.39880963316926
4930554H23Rik	0.257648495793686	4.45738369190615	2.37941498831845	0.0340583723551664	0.0903010851035297	-4.3989651520779
Serpinb6a	-0.289659676112255	10.9971937488293	-2.37905349473294	0.034081093987893	0.0903458702625487	-4.39959495467554
Ap4b1	0.280546267804085	6.37229611146488	2.37895772529866	0.0340871159972569	0.0903458702625487	-4.39976180054347
Gm43064	0.280546267804085	6.37229611146488	2.37895772529866	0.0340871159972569	0.0903458702625487	-4.39976180054347
Lamp1	-0.217200220859412	11.57949323207	-2.3787336070836	0.0341012126006699	0.0903668342253552	-4.40015224114078
4933421A08Rik	0.268653394399631	5.77048161970523	2.37868936329605	0.0341039961098444	0.0903668342253552	-4.40022931748667
Gm44037	0.257345731207446	4.51881738311802	2.37864351762689	0.0341068806279098	0.0903668342253552	-4.40030918388774
2900093K20Rik	0.370239515932482	6.10420888927675	2.37850973941249	0.0341152990230328	0.0903786675230207	-4.40054223177579
C1ql2	0.264147742810731	4.78121124933017	2.37806737971011	0.0341431500149243	0.0904419731890756	-4.40131280872352
Gabarapl1	0.28920509962636	9.84229594755926	2.37745211567233	0.0341819233059301	0.0905237084145929	-4.40238449211073
Gm44243	0.28920509962636	9.84229594755926	2.37745211567233	0.0341819233059301	0.0905237084145929	-4.40238449211073
Gm43759	0.279156101601824	5.1813065707883	2.37730785880381	0.0341910203263419	0.0905284862500837	-4.40263574783643
2610011E03Rik	0.317357348447781	4.35388576931071	2.37729795579984	0.0341916449073803	0.0905284862500837	-4.40265299593568
Otud1	0.622179671001091	8.10004163413531	2.37719694227242	0.0341980164406441	0.0905348738092902	-4.40282893006685
Tesc	0.322847619870245	6.33276442454898	2.37705080011441	0.0342072365230592	0.0905488001862852	-4.40308345936305
C1qtnf12	-0.309691512120704	8.38206209436576	-2.37686902721385	0.0342187078666941	0.0905613044492476	-4.40340003710682
Nek2	0.216230802898992	3.82430054928473	2.3768504460637	0.0342198806955549	0.0905613044492476	-4.4034323977468
Fau	-0.400547332527904	11.2061676058201	-2.37648177002772	0.0342431592283188	0.0906019397469853	-4.40407445890875
Gm9843	-0.400547332527904	11.2061676058201	-2.37648177002772	0.0342431592283188	0.0906019397469853	-4.40407445890875
Borcs6	-0.412853392856982	6.85418465529356	-2.3761180493035	0.0342661397474082	0.0906522540194043	-4.40470785431516
Gab1	-0.459349371492609	7.98900358969244	-2.37586809441224	0.0342819409062547	0.0906835656037284	-4.40514311341121
Ska1	0.243122266787795	3.91761743963051	2.37560803888009	0.0342983879981467	0.090716578387881	-4.4055959433656
Slc30a3	0.334093286988476	7.4032602333506	2.37478515794203	0.0343504805482938	0.0908438521080586	-4.40702869060723
Kat6b	-0.782009914425871	7.41399302235074	-2.37456152884951	0.0343646505021678	0.0908603107507889	-4.40741802754908
Kat6b-ps1	-0.782009914425871	7.41399302235074	-2.37456152884951	0.0343646505021678	0.0908603107507889	-4.40741802754908
Gm20052	0.283564810413601	3.91584914474977	2.37435810929912	0.0343775447696694	0.0908838952361619	-4.40777216805394
Rtn3	-0.289505236750993	9.59696072582425	-2.37405524414203	0.034396751239422	0.0909241599055719	-4.40829941630474
Mmut	-0.278457465285913	9.55844962922136	-2.37370226669356	0.0344191485983029	0.0909728490691159	-4.4089138721255
Tcl1b1	0.306131804923727	5.90142347110144	2.37363244100941	0.0344235808788776	0.0909740491781086	-4.40903541923363
Gm4022	0.249097206613251	4.01629901981397	2.37351290886104	0.034431169614322	0.0909835898706165	-4.40924348841685
Gm5830	-0.370711386582413	9.60159971174461	-2.37336574197888	0.0344405149969552	0.0909963879125771	-4.40949965596986
Pcgf2	0.245171755652687	5.40540921005557	2.37331132468356	0.0344439712161653	0.0909963879125771	-4.40959437651184
2810002D19Rik	-0.390577398676289	4.73267167256049	-2.37288586661838	0.034471004896706	0.0910539444092553	-4.41033491522991
Chrnb3	0.338472217295322	4.90385398490242	2.37279033296316	0.0344770779158036	0.0910539444092553	-4.41050119131739
Prss41	0.243126820738207	5.36250349584548	2.37278050598537	0.0344777026692208	0.0910539444092553	-4.41051829500736
Gm21982	-0.505311374463868	8.7492037853296	-2.37263858318753	0.0344867266681998	0.0910567446540114	-4.41076530633769
Rbm42	-0.505311374463868	8.7492037853296	-2.37263858318753	0.0344867266681998	0.0910567446540114	-4.41076530633769
Cercam	0.25566113527825	6.17388603862588	2.37243421622567	0.0344997250828625	0.0910799652697097	-4.41112098981413
Il18bp	-0.282380998088867	7.83768093573419	-2.37227283546096	0.0345099927492737	0.0910799652697097	-4.41140185143672
Rnf121	-0.282380998088867	7.83768093573419	-2.37227283546096	0.0345099927492737	0.0910799652697097	-4.41140185143672
Gm13483	0.313188506213417	6.10590838776565	2.37224628507834	0.0345116822673548	0.0910799652697097	-4.41144805814791
Wdr18	-0.330350339785422	7.52525489401984	-2.37218730834831	0.0345154355005818	0.0910799652697097	-4.41155069706708
Cnga1	0.198157740495911	3.75742072624586	2.37181059841276	0.0345394182541323	0.0911327352758159	-4.41220627407287
2900057B20Rik	0.227639990644168	5.02878714377518	2.37157973933801	0.0345541234877557	0.0911610170648359	-4.41260801217409
5033417F24Rik	0.289881250160176	5.51940766777107	2.37129349959049	0.0345723646802443	0.0911986198532502	-4.41310610295226
Acox1	0.362613371009634	9.75819789972131	2.37109568145137	0.0345849764206882	0.091221365719527	-4.41345031675046
Vps28	-0.231288286619798	10.1379045495698	-2.37100847643145	0.034590537507752	0.0912255116742327	-4.41360205462319
Lman2	-0.309127125403435	8.14774871615305	-2.37091301927744	0.034596625817442	0.0912310469549428	-4.41376814894938
Sipa1l2	-0.284219777641741	5.88778185344401	-2.3708458021868	0.0346009135762028	0.0912318334671515	-4.41388510441232
Trim68	-0.29122784425109	6.27231113998644	-2.3705181341351	0.034621822715459	0.0912726646339729	-4.41445521815878
Ak3	-0.249298729922485	9.81674572456856	-2.3704780417784	0.0346243819179515	0.0912726646339729	-4.41452497334926
Gm15533	0.305427662951268	4.45397920656283	2.37037036778825	0.0346312559338221	0.0912802628739792	-4.41471230913187
Mplkip	0.267106334239762	5.70810798418195	2.37026730401828	0.0346378368528893	0.0912870869138957	-4.41489162090606
Gde1	-0.293997217440997	9.43963989694819	-2.3701595203647	0.0346447204313864	0.0912943544515935	-4.41507914131047
Gm48496	-0.239680307833408	5.92239123954623	-2.37009911310732	0.0346485789000079	0.0912943544515935	-4.41518423558134
Mlana	0.367306806589216	4.34556047698663	2.3697612446427	0.0346701675864789	0.0913262097985861	-4.41577202811426
Kctd12b	-0.586594212312913	6.39061058741035	-2.36971250867832	0.0346732827176658	0.0913262097985861	-4.41585681190829
Strn4	0.314371567203653	7.96680466287641	2.36967149043892	0.0346759047509618	0.0913262097985861	-4.41592816901802
Atp6v0a1	-0.62854418380293	8.09655208381555	-2.36965993687662	0.0346766433304671	0.0913262097985861	-4.41594826801389
1700003N22Rik	-0.310519388114966	6.65775699165278	-2.36915836499931	0.034708721623618	0.0913896426124234	-4.41682078562431
Gm22355	-0.310519388114966	6.65775699165278	-2.36915836499931	0.034708721623618	0.0913896426124234	-4.41682078562431
9530036M11Rik	0.261893422192951	4.00049297183014	2.36891206783527	0.0347244840900483	0.0914206196374885	-4.41724921084137
4933409F18Rik	0.228247574213803	4.48322060746072	2.36868337252993	0.0347391262145149	0.0914486402985526	-4.41764700345831
F9	0.284710860212765	3.71494501537941	2.3685472094174	0.0347478468106104	0.0914610682395303	-4.41788383881273
Vrk3	-0.25120410090095	7.98896897564931	-2.36847211226392	0.0347526573209875	0.0914632026258881	-4.41801445691043
Ubl5	0.220552245387533	8.5163739117605	2.36815601112023	0.0347729128551496	0.0915012524345856	-4.41856424159696
Plk5	0.281413724456329	6.67121782215952	2.36812161822466	0.0347751174089988	0.0915012524345856	-4.41862405842615
Ampd2	0.30149680865569	6.23171474817595	2.3676014740142	0.0348084745096988	0.0915784853989637	-4.41952866458691
Plscr3	-0.308831205373504	7.32478381235328	-2.36723405536163	0.0348320557088231	0.0916299838892633	-4.42016761440264
Cops7a	-0.230995237814113	9.30265736559151	-2.36703994378489	0.0348445201070521	0.091645269234314	-4.42050516420299
Sall3	0.26575546619036	4.95007070209935	2.36701874792106	0.0348458814059979	0.091645269234314	-4.42054202207023
5830415G21Rik	0.198969050146542	3.46758349212593	2.3667457437713	0.0348634195802965	0.0916808508466214	-4.4210167429142
Cpa1	0.238509269683745	5.11076653825976	2.36659060031085	0.0348733899823826	0.0916965254820196	-4.42128650935962
Nbea	-0.321651802608857	6.21872205217145	-2.36646973476674	0.0348811593822648	0.0917064098360119	-4.42149666814719
Gas7	0.347552424125732	6.19912110711518	2.36596113628915	0.0349138709402556	0.0917818600599799	-4.42238096611001
Gm45454	-0.251335642392624	12.1603234762566	-2.36574384839444	0.0349278552110234	0.091786967704629	-4.42275874207801
Gm6436	-0.251335642392624	12.1603234762566	-2.36574384839444	0.0349278552110234	0.091786967704629	-4.42275874207801
Gm6794	-0.251335642392624	12.1603234762566	-2.36574384839444	0.0349278552110234	0.091786967704629	-4.42275874207801
Gm36963	-0.456358776214398	3.8469538396737	-2.36550252875223	0.0349433924081768	0.0918172466494527	-4.42317828443031
